AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
SMF,Sacramento International Airport,312,0,6,0,0,0,0,7,5,12,2,2025-02-22,25,2000 - 2100,2025-03-02 00:00:03,16,9,4,14,A285,Main Terminal,330,7,326,16
SMF,Sacramento International Airport,99,0,72,0,0,0,0,13,5,6,1,2025-02-22,1,2100 - 2200,2025-03-02 00:00:03,24,14,51,24,A285,Main Terminal,177,12,126,24
SMF,Sacramento International Airport,286,0,97,6,0,0,0,11,5,13,2,2025-02-22,1,2200 - 2300,2025-03-02 00:00:03,31,13,108,31,A285,Main Terminal,402,10,294,29
SMF,Sacramento International Airport,164,0,5,0,0,0,0,8,5,10,1,2025-02-23,21,2000 - 2100,2025-03-03 00:00:00,18,6,5,12,A285,Main Terminal,179,8,174,18
SMF,Sacramento International Airport,171,0,10,0,0,0,0,7,5,1,1,2025-02-23,2,2100 - 2200,2025-03-03 00:00:00,17,8,40,17,A285,Main Terminal,182,6,142,17
SMF,Sacramento International Airport,158,0,0,0,0,0,0,5,5,5,1,2025-02-23,7,2200 - 2300,2025-03-03 00:00:00,15,6,24,15,A285,Main Terminal,163,5,139,15
SMF,Sacramento International Airport,151,0,28,0,0,0,0,9,5,1,1,2025-02-23,4,2300 - 0000,2025-03-03 00:00:00,19,7,30,17,A285,Main Terminal,180,9,150,19
SMF,Sacramento International Airport,181,0,149,5,0,0,0,14,5,15,2,2025-02-24,11,2000 - 2100,2025-03-04 00:00:00,33,14,35,28,A285,Main Terminal,350,14,315,33
SMF,Sacramento International Airport,114,0,97,102,0,0,0,21,5,14,2,2025-02-24,2,2200 - 2300,2025-03-04 00:00:00,42,22,102,42,A285,Main Terminal,327,21,225,40
SMF,Sacramento International Airport,86,0,67,3,0,0,0,14,5,9,1,2025-02-24,0,2300 - 0000,2025-03-04 00:00:00,31,16,38,31,A285,Main Terminal,165,14,127,31
SMF,Sacramento International Airport,93,0,21,0,0,0,0,10,4,5,1,2025-02-25,6,1800 - 1900,2025-03-05 00:00:00,29,12,40,29,A285,Main Terminal,119,9,79,29
SMF,Sacramento International Airport,134,0,48,35,11,0,0,17,5,11,1,2025-02-25,3,2100 - 2200,2025-03-05 00:00:00,47,21,76,47,A285,Main Terminal,239,15,163,47
SMF,Sacramento International Airport,46,0,44,61,0,0,0,23,5,9,1,2025-02-25,1,2200 - 2300,2025-03-05 00:00:00,41,23,44,41,A285,Main Terminal,160,23,116,41
SMF,Sacramento International Airport,86,0,77,0,0,0,0,13,5,6,1,2025-02-25,0,2300 - 0000,2025-03-05 00:00:00,27,13,64,27,A285,Main Terminal,169,13,105,27
SMF,Sacramento International Airport,81,0,59,22,0,0,0,15,5,7,1,2025-02-26,0,2100 - 2200,2025-03-06 00:00:01,35,19,75,35,A285,Main Terminal,169,13,94,35
SMF,Sacramento International Airport,81,0,75,0,0,0,0,14,5,7,1,2025-02-26,2,2200 - 2300,2025-03-06 00:00:01,28,15,54,28,A285,Main Terminal,163,14,109,28
SMF,Sacramento International Airport,98,0,68,0,0,0,0,13,5,9,1,2025-02-26,1,2300 - 0000,2025-03-06 00:00:01,28,13,68,28,A285,Main Terminal,175,13,107,28
SMF,Sacramento International Airport,70,0,52,0,0,0,0,13,5,4,1,2025-02-27,0,1800 - 1900,2025-03-07 00:00:00,28,14,68,27,A285,Main Terminal,126,13,58,28
SMF,Sacramento International Airport,98,0,0,0,0,0,0,4,4,5,1,2025-02-27,9,2000 - 2100,2025-03-07 00:00:00,10,7,3,9,A285,Main Terminal,103,4,100,10
SMF,Sacramento International Airport,115,0,84,91,63,39,0,31,5,12,2,2025-02-27,4,2200 - 2300,2025-03-07 00:00:00,73,34,173,73,A285,Main Terminal,404,29,231,71
SMF,Sacramento International Airport,62,0,89,21,0,0,0,19,5,7,1,2025-02-27,0,2300 - 0000,2025-03-07 00:00:00,39,20,75,39,A285,Main Terminal,179,18,104,38
SMF,Sacramento International Airport,72,0,7,0,0,0,0,5,4,4,1,2025-02-28,4,2000 - 2100,2025-03-08 00:00:00,21,3,3,5,A285,Main Terminal,83,5,80,21
SMF,Sacramento International Airport,82,0,67,10,0,0,0,15,4,4,1,2025-02-28,2,2200 - 2300,2025-03-08 00:00:00,32,16,70,32,A285,Main Terminal,163,15,93,32
SMF,Sacramento International Airport,60,0,69,49,3,0,0,21,4,4,1,2025-02-28,0,2300 - 0000,2025-03-08 00:00:00,46,24,84,46,A285,Main Terminal,185,19,101,41
SMF,Sacramento International Airport,70,0,48,0,0,0,0,12,3,3,1,2025-03-01,1,1800 - 1900,2025-03-09 00:30:01,30,13,76,30,A285,Main Terminal,121,12,45,30
SMF,Sacramento International Airport,67,0,41,0,0,0,0,12,3,3,1,2025-03-01,11,1900 - 2000,2025-03-09 00:30:01,20,4,1,4,A285,Main Terminal,111,12,110,20
SMF,Sacramento International Airport,136,0,6,0,0,0,0,7,3,3,1,2025-03-01,16,2000 - 2100,2025-03-09 00:30:01,16,10,7,16,A285,Main Terminal,145,7,138,16
SMF,Sacramento International Airport,98,0,72,2,0,0,0,14,4,6,1,2025-03-01,1,2100 - 2200,2025-03-09 00:30:01,31,15,67,31,A285,Main Terminal,178,13,111,26
SMF,Sacramento International Airport,44,0,177,159,4,0,0,27,4,8,2,2025-03-01,1,2200 - 2300,2025-03-09 00:30:01,52,27,140,52,A285,Main Terminal,392,27,252,52
SMF,Sacramento International Airport,167,0,0,0,0,0,0,7,4,6,1,2025-03-02,20,2000 - 2100,2025-03-10 00:00:00,14,10,5,12,A285,Main Terminal,173,7,168,14
SMF,Sacramento International Airport,156,0,89,53,0,0,0,16,4,5,2,2025-03-02,2,2200 - 2300,2025-03-10 00:00:00,37,17,91,37,A285,Main Terminal,303,15,212,37
SMF,Sacramento International Airport,121,0,53,0,0,0,0,11,4,4,1,2025-03-02,1,2300 - 0000,2025-03-10 00:00:00,25,12,39,24,A285,Main Terminal,178,10,139,25
SMF,Sacramento International Airport,121,0,43,0,0,0,0,9,5,2,1,2025-03-03,3,1900 - 2000,2025-03-11 00:00:00,22,10,53,22,A285,Main Terminal,166,9,113,22
SMF,Sacramento International Airport,138,0,23,0,0,0,0,8,5,9,1,2025-03-03,13,2100 - 2200,2025-03-11 00:00:00,18,9,7,18,A285,Main Terminal,170,8,163,18
SMF,Sacramento International Airport,272,0,44,0,0,0,0,9,5,7,2,2025-03-03,6,2200 - 2300,2025-03-11 00:00:00,18,9,77,18,A285,Main Terminal,323,9,246,18
SMF,Sacramento International Airport,99,0,77,0,0,0,0,14,5,6,1,2025-03-04,4,0000 - 0100,2025-03-12 00:00:00,26,14,54,26,A285,Main Terminal,182,14,128,26
SMF,Sacramento International Airport,120,0,15,0,0,0,0,8,6,6,1,2025-03-04,1,1800 - 1900,2025-03-12 00:00:00,20,9,58,20,A285,Main Terminal,141,8,83,20
SMF,Sacramento International Airport,113,0,53,0,0,0,0,11,6,9,1,2025-03-04,2,2100 - 2200,2025-03-12 00:00:00,26,14,64,26,A285,Main Terminal,175,10,111,26
SMF,Sacramento International Airport,107,0,55,0,0,0,0,11,6,6,1,2025-03-04,0,2200 - 2300,2025-03-12 00:00:00,21,12,51,21,A285,Main Terminal,168,10,117,21
SMF,Sacramento International Airport,98,0,73,0,0,0,0,14,6,10,1,2025-03-04,3,2300 - 0000,2025-03-12 00:00:00,28,15,68,28,A285,Main Terminal,181,13,113,28
SMF,Sacramento International Airport,25,0,31,8,0,0,0,18,1,4,1,2025-03-05,0,2100 - 2200,2025-03-13 00:00:00,34,18,48,34,A285,Main Terminal,68,19,20,34
SMF,Sacramento International Airport,30,0,10,0,0,0,0,10,1,2,1,2025-03-05,0,2200 - 2300,2025-03-13 00:00:00,20,9,41,20,A285,Main Terminal,42,19,1,19
SMF,Sacramento International Airport,149,0,0,0,0,0,0,8,6,6,1,2025-03-05,0,2300 - 0000,2025-03-13 00:00:00,15,8,36,14,A285,Main Terminal,155,8,119,15
SMF,Sacramento International Airport,138,0,3,0,0,0,0,5,5,5,2,2025-03-06,6,1900 - 2000,2025-03-14 00:00:00,17,9,36,17,A285,Main Terminal,146,4,110,15
SMF,Sacramento International Airport,62,0,0,0,0,0,0,3,5,4,1,2025-03-06,11,2000 - 2100,2025-03-14 00:00:00,7,7,2,7,A285,Main Terminal,66,3,64,7
SMF,Sacramento International Airport,157,0,91,70,0,0,0,17,6,13,2,2025-03-06,2,2200 - 2300,2025-03-14 00:00:00,38,21,128,38,A285,Main Terminal,331,16,203,38
SMF,Sacramento International Airport,110,0,35,0,0,0,0,9,5,8,1,2025-03-06,0,2300 - 0000,2025-03-14 00:00:00,21,10,57,21,A285,Main Terminal,153,8,96,20
SMF,Sacramento International Airport,32,0,0,0,0,0,0,1,4,1,1,2025-03-07,3,1800 - 1900,2025-03-15 00:00:00,4,3,1,3,A285,Main Terminal,33,1,32,4
SMF,Sacramento International Airport,83,0,0,0,0,0,0,4,4,5,1,2025-03-07,6,2000 - 2100,2025-03-15 00:00:00,10,8,2,9,A285,Main Terminal,88,4,86,10
SMF,Sacramento International Airport,82,0,80,0,0,0,0,14,4,0,1,2025-03-07,0,2200 - 2300,2025-03-15 00:00:00,29,15,59,29,A285,Main Terminal,162,13,103,29
SMF,Sacramento International Airport,0,0,7,91,59,0,0,43,4,5,1,2025-03-07,0,2300 - 0000,2025-03-15 00:00:00,60,42,76,59,A285,Main Terminal,162,43,86,60
SMF,Sacramento International Airport,138,0,34,0,0,0,0,8,4,5,2,2025-03-08,12,1800 - 1900,2025-03-16 00:00:02,24,12,44,24,A285,Main Terminal,177,7,133,24
SMF,Sacramento International Airport,159,0,0,0,0,0,0,5,4,10,2,2025-03-08,10,1900 - 2000,2025-03-16 00:00:02,11,9,2,9,A285,Main Terminal,169,5,167,11
SMF,Sacramento International Airport,131,0,0,0,0,0,0,5,4,7,1,2025-03-08,15,2000 - 2100,2025-03-16 00:00:02,13,3,5,10,A285,Main Terminal,138,6,133,13
SMF,Sacramento International Airport,137,0,114,6,0,58,3,28,4,5,2,2025-03-08,0,2200 - 2300,2025-03-16 00:00:02,91,27,120,91,A285,Main Terminal,323,29,203,90
SMF,Sacramento International Airport,109,0,0,0,0,0,0,5,5,7,1,2025-03-09,14,1800 - 1900,2025-03-17 00:00:00,11,7,7,10,A285,Main Terminal,116,5,109,11
SMF,Sacramento International Airport,144,0,4,0,0,0,0,8,5,6,1,2025-03-09,17,2000 - 2100,2025-03-17 00:00:00,16,8,2,15,A285,Main Terminal,154,8,152,16
SMF,Sacramento International Airport,200,0,131,0,0,0,0,12,5,11,2,2025-03-09,9,2200 - 2300,2025-03-17 00:00:00,26,12,70,25,A285,Main Terminal,342,12,272,26
SMF,Sacramento International Airport,269,0,16,0,0,0,0,8,5,5,2,2025-03-09,3,2300 - 0000,2025-03-17 00:00:00,17,8,74,17,A285,Main Terminal,290,8,216,17
SMF,Sacramento International Airport,115,0,0,0,0,0,0,3,4,6,1,2025-03-10,16,1800 - 1900,2025-03-18 00:00:00,9,4,2,4,A285,Main Terminal,121,3,119,9
SMF,Sacramento International Airport,146,0,0,0,0,0,0,7,4,5,1,2025-03-10,9,2000 - 2100,2025-03-18 00:00:00,15,12,4,14,A285,Main Terminal,151,7,147,15
SMF,Sacramento International Airport,127,0,39,0,0,0,0,10,4,4,1,2025-03-10,2,2100 - 2200,2025-03-18 00:00:00,21,9,40,21,A285,Main Terminal,170,10,130,21
SMF,Sacramento International Airport,135,0,24,0,0,0,0,8,4,0,1,2025-03-10,1,2200 - 2300,2025-03-18 00:00:00,18,10,40,18,A285,Main Terminal,159,8,119,18
SMF,Sacramento International Airport,151,0,12,0,0,0,0,8,4,1,1,2025-03-10,0,2300 - 0000,2025-03-18 00:00:00,17,9,51,17,A285,Main Terminal,164,7,113,17
SMF,Sacramento International Airport,108,0,0,0,0,0,0,6,7,7,1,2025-03-11,2,1900 - 2000,2025-03-19 00:00:00,12,6,44,12,A285,Main Terminal,115,6,71,12
SMF,Sacramento International Airport,151,0,0,0,0,0,0,5,7,7,1,2025-03-11,4,2200 - 2300,2025-03-19 00:00:00,13,8,19,13,A285,Main Terminal,158,5,139,13
SMF,Sacramento International Airport,244,0,51,0,0,0,0,9,7,16,2,2025-03-11,3,2300 - 0000,2025-03-19 00:00:00,26,9,105,26,A285,Main Terminal,311,9,206,26
SMF,Sacramento International Airport,270,0,51,0,0,0,0,9,6,15,2,2025-03-12,4,2200 - 2300,2025-03-20 00:00:00,28,11,114,28,A285,Main Terminal,336,9,222,28
SMF,Sacramento International Airport,112,0,28,0,0,0,0,9,6,6,1,2025-03-12,0,2300 - 0000,2025-03-20 00:00:00,20,11,79,20,A285,Main Terminal,146,8,67,17
SMF,Sacramento International Airport,85,0,0,0,0,0,0,2,6,3,1,2025-03-13,10,1800 - 1900,2025-03-21 00:00:00,4,1,4,2,A285,Main Terminal,88,2,84,4
SMF,Sacramento International Airport,154,0,0,0,0,0,0,3,6,5,2,2025-03-13,9,2000 - 2100,2025-03-21 00:00:00,13,6,51,13,A285,Main Terminal,159,2,108,12
SMF,Sacramento International Airport,101,0,28,0,0,0,0,10,6,7,1,2025-03-13,2,2200 - 2300,2025-03-21 00:00:00,28,12,52,28,A285,Main Terminal,136,9,84,28
SMF,Sacramento International Airport,223,0,56,0,0,0,0,9,6,16,2,2025-03-13,1,2300 - 0000,2025-03-21 00:00:00,22,10,156,22,A285,Main Terminal,295,8,139,22
SMF,Sacramento International Airport,66,0,0,0,0,0,0,3,3,5,1,2025-03-14,1,1800 - 1900,2025-03-22 00:00:00,6,0,0,0,A285,Main Terminal,71,3,71,6
SMF,Sacramento International Airport,68,0,0,0,0,0,0,2,4,4,1,2025-03-14,5,2000 - 2100,2025-03-22 00:00:00,7,5,4,7,A285,Main Terminal,72,2,68,7
